year,GDPperCapita,country,continent,LifeExpectancy,pop
1972,-0.4527894020568796,130,0,-0.2998795334899035,-0.22894988331483576
1977,-0.4154878122736665,130,0,0.0280764922171954,-0.2223393534605249
1982,-0.37090375287027155,130,0,0.35417397137955453,-0.2154698596604793
1987,-0.34551590404297916,130,0,0.574566615809874,-0.2061331177974441
1992,-0.29251498067782294,130,0,0.8151709539142317,-0.19861285494204686
1997,-0.23730415871709257,130,0,0.9678815283402993,-0.19193600815544767
2002,-0.15144574419589288,130,0,1.0506642890205564,-0.186858060910236
2007,-0.012421055373173109,130,0,1.1188884351003565,-0.18209410615360708
1952,-0.5323652411518243,131,3,-1.2304692763286758,-0.069403197980184
1957,-0.5070314632226306,131,3,-0.8824564358262671,-0.03703376952794862
1962,-0.4964662392725062,131,3,-0.5712273290218214,0.0017665921986861947
1967,-0.44537452198117805,131,3,-0.3979178637248943,0.03590145691598981
1972,-0.3820190919021395,131,3,-0.19123200006202606,0.07436147087418812
1977,-0.2989686252044632,131,3,0.002521477227031468,0.12063708323889397
1982,-0.3017862017667528,131,3,0.12092638001478934,0.1670415792352907
1987,-0.21576641010338735,131,3,0.2813808983772702,0.21936144571123628
1992,-0.15596622775270408,131,3,0.5166419151655031,0.2692811537175275
1997,-0.06229573537774911,131,3,0.7248765676156531,0.31515557596770616
2002,-0.0717679169016347,131,3,0.8805298407375585,0.35530833009370005
2007,0.12612933422089048,131,3,0.9527033982249296,0.39158306073483057
1952,-0.6576216997366651,132,0,-1.5097933341150993,-0.22403792627695457
1957,-0.6536014716923615,132,0,-1.3089928678439056,-0.2160220013600107
1962,-0.6543218821617414,132,0,-1.0942533024871677,-0.2064740215049265
1967,-0.6399481548862145,132,0,-0.8846247401284627,-0.19505845394076463
1972,-0.635704704117947,132,0,-0.6550168024138121,-0.1829032613008648
1977,-0.6465628970397979,132,0,-0.7065914690303237,-0.17096024892258327
1982,-0.662947888657539,132,0,-0.7453886281517541,-0.1569991872303959
1987,-0.6694973245883404,132,0,-0.6168391588072949,-0.1349156864691493
1992,-0.6668136547023555,132,0,-0.8246866140606246,-0.10693838377879553
1997,-0.6493204074297224,132,0,-1.1535719130400925,-0.07906544686593903
2002,-0.6380401572781099,132,0,-0.9030553266971261,-0.04580695880696804
2007,-0.6249843640854635,132,0,-0.6142836573082785,-0.004059432280300207
1952,0.280497651509841,133,3,0.7515931741962796,0.19626332792314288
1957,0.4127886154642745,133,3,0.8476180790078027,0.205686023616291
1962,0.5339506883888477,133,3,0.8739474883916077,0.22323108299693278
1967,0.7029763513620269,133,3,0.9204111520100864,0.2389387167174107
1972,0.8807889805015318,133,3,0.9707467875967726,0.2494921358937366
1977,1.0364155929244645,133,3,1.0288263671198714,0.2504344054630514
1982,1.1179693024359538,133,3,1.1279488495059604,0.2519486703517231
1987,1.4662712628962915,133,3,1.2028327873710758,0.25799724948028596
1992,1.5718370815065505,133,3,1.3122547151925938,0.2663337816181892
1997,1.9137537422355198,133,3,1.3740513878051712,0.27520917887739216
2002,2.2592250014503703,133,3,1.4710830053284283,0.28561338966741706
2007,2.637147654306935,133,3,1.5449602304818097,0.2937527801660283
1952,0.6875145971953651,134,1,0.6942879890668213,1.2056507586602487
1957,0.7744433788572427,134,1,0.7755994003991595,1.3416296802080692
1962,0.9090022546420347,134,1,0.8313557967413344,1.4787675933261468
1967,1.2496789708249032,134,1,0.8739474883916077,1.593479490694532
1972,1.480604550838924,134,1,0.9188623632228041,1.6988629193267004
1977,1.7106093207447344,134,1,1.0768388195256324,1.7963218608809315
1982,1.8056847833720622,134,1,1.1751869075180807,1.908912096973569
1987,2.3003583601397004,134,1,1.2038395000828088,2.00894058879793
1992,2.515444723231878,134,1,1.2866997002024305,2.141712552402762
1997,2.8973491564358733,134,1,1.3424560965446053,2.2926412496791557
2002,3.235229889305048,134,1,1.3811758162266712,2.4317557239820027
2007,3.626373977506011,134,1,1.4533493737140422,2.558626865749435
1952,-0.15206768063545267,135,1,0.5108339572131929,-0.2576942122800032
1957,-0.10802653102123122,135,1,0.5861825317144932,-0.2560735651569559
1962,-0.16357595779371292,135,1,0.6798068139057288,-0.25443866149532485
1967,-0.17968404075831504,135,1,0.6964562933690175,-0.2530241923767393
1972,-0.15342317938252645,135,1,0.7123313784386643,-0.252261453428466
1977,-0.07214805100850868,135,1,0.7749024454448823,-0.25184691135414167
1982,-0.029945931642646337,135,1,0.8774322631629938,-0.2510886010728442
1987,0.024057070792914668,135,1,0.9636223591752725,-0.25022966582423956
1992,0.09352802533696684,135,1,1.0282068516049576,-0.24924867839832163
1997,0.20446506843789455,135,1,1.142120266909596,-0.24817848631227662
2002,0.05192264656652089,135,1,1.226064619180315,-0.24723388933712562
2007,0.34462577044639314,135,1,1.3094668953754849,-0.2464385101709713
1952,0.04814751741958847,136,1,-0.33968340532306696,-0.22766782191613033
1957,0.26253216842858773,136,1,-0.1213816257555796,-0.21576601498611495
1962,0.12254701162011891,136,1,0.1003274891439304,-0.2021906713421266
1967,0.23604774967163683,136,1,0.3101109303813633,-0.18743306206951896
1972,0.3338486974998967,136,1,0.48303319848147,-0.17041475964621122
1977,0.601612133124888,136,1,0.618087580732516,-0.15168325096006238
1982,0.3995188380407628,136,1,0.7033484034724251,-0.1317334913704421
1987,0.27076369862709276,136,1,0.829807007954052,-0.11016102108741772
1992,0.35705283966267987,136,1,0.9041488697436192,-0.08796698268299481
1997,0.2993708088537646,136,1,0.9812785513502942,-0.0680960722109348
2002,0.14102309123191664,136,1,1.0292910037560563,-0.05006789237671393
2007,0.4262471278170318,136,1,1.1052590937722693,-0.0331353835976923
1952,-0.6707817972235218,137,2,-1.4761846174310662,-0.03160723907826462
1957,-0.6635547932768185,137,2,-1.2845220050048398,-0.005678769648646176
1962,-0.6538370893765538,137,2,-1.0927819531392493,0.03952752694071415
1967,-0.6675288065715336,137,2,-0.9011193407130229,0.09293319890946825
1972,-0.6611989100755548,137,2,-0.7140256552092806,0.1418473922129522
1977,-0.6597746483005025,137,2,-0.28733434431291366,0.19723863346355788
1982,-0.6604140814391272,137,2,-0.05098917537358329,0.2500874712303254
1987,-0.6488901129081666,137,2,0.25907833984040046,0.3130716902789923
1992,-0.6318194699520332,137,2,0.6340401052415273,0.3801069806189273
1997,-0.5915463828792153,137,2,0.8671328177275636,0.43766333119512174
2002,-0.5531316952876401,137,2,1.0487283030364527,0.48344963239517813
2007,-0.48442039695649797,137,2,1.144133692333063,0.5244780187865449
1952,-0.5783854159777377,138,2,-1.263381038058432,-0.2692123270413936
1957,-0.5467781843877199,138,2,-1.0689306058150967,-0.2688367949272389
1962,-0.5090404764753763,138,2,-0.8787393427367887,-0.26824603902075694
1967,-0.4632993557658606,138,2,-0.6073915472048709,-0.26815650456628065
1972,-0.41421606966181534,138,2,-0.2278608548812609,-0.26865651049054184
1977,-0.35846298441453756,138,2,0.09994029194710954,-0.2670403391479488
1982,-0.2921789009910673,138,2,0.381897290671914,-0.26548762023815337
1987,-0.21392424820889056,138,2,0.5863374105932222,-0.2629874586991076
1992,-0.12153481453746601,138,2,0.7932555925741822,-0.25909052386398806
1997,-0.01062040765389764,138,2,0.899967140017956,-0.2522942444094782
2002,-0.27396850270402223,138,2,0.99862498576786,-0.24698425386012704
2007,-0.42518149690165236,138,2,1.080091275978926,-0.24105969625227738
1952,-0.6528559786766223,139,2,-2.085168368590599,-0.23215056574249293
1957,-0.6505105797265543,139,2,-1.9750494858148036,-0.22711638691877592
1962,-0.6484006182091305,139,2,-1.881347764184204,-0.22125555500189903
1967,-0.644664384480659,139,2,-1.74164701557131,-0.2154068500943792
1972,-0.6038097124941245,139,2,-1.5198604612324365,-0.20912860218099155
1977,-0.5465044598843221,139,2,-1.1847800071038381,-0.1997349755040568
1982,-0.5315071583389054,139,2,-0.8023840555237549,-0.18792242034764692
1987,-0.5320972882902195,139,2,-0.5074172309857768,-0.17320678918435226
1992,-0.5414579141674374,139,2,-0.30011185180799593,-0.1529606481243997
1997,-0.5173078950281028,139,2,-0.11263096910743219,-0.12979495076279507
2002,-0.5054010944113136,139,2,0.06455046815770123,-0.10270696209196058
2007,-0.5007383726660791,139,2,0.2496307282379764,-0.06962872077890382
1952,-0.6157491780848312,140,0,-1.350268089024988,-0.2537457729902249
1957,-0.5990495073668859,140,0,-1.192369072161523,-0.2505043656717819
1962,-0.5847648537538085,140,0,-1.041671923158922,-0.24668817391605694
1967,-0.5518510050429128,140,0,-0.9065401014685122,-0.24217470267903898
1972,-0.5522141924802595,140,0,-0.7254092527958078,-0.23645986600923175
1977,-0.570967940454278,140,0,-0.6263642098490829,-0.22976925266422485
1982,-0.5892345808166604,140,0,-0.5926780537256859,-0.22144093711696602
1987,-0.609059252424906,140,0,-0.6701174930898178,-0.21039754718729212
1992,-0.6093058877477929,140,0,-1.035709086327884,-0.1999500673786443
1997,-0.6234648954883137,140,0,-1.489659079880425,-0.19018225603303893
2002,-0.623438499590795,140,0,-1.570583294015943,-0.1790821132072052
2007,-0.6031841583391164,140,0,-1.323474043004998,-0.1682439024762496
1952,-0.6908925219301891,141,0,-0.8536489643828101,-0.24989276676242675
1957,-0.6795393885267517,141,0,-0.697376175745992,-0.24456486366856295
1962,-0.6786760407713903,141,0,-0.5510930747871472,-0.238615411298692
1967,-0.6743609945203961,141,0,-0.42432471254806337,-0.23185278029050235
1972,-0.6510654779637103,141,0,-0.2973240319908871,-0.22369552436085696
1977,-0.6626108411651804,141,0,-0.1394250151274221,-0.21633666285998768
1982,-0.6521316983649027,141,0,0.06880963732272846,-0.20696657407689442
1987,-0.6605235211520077,141,0,0.22275924277862255,-0.19207971368746388
1992,-0.6618159703469401,141,0,0.06989378947382653,-0.17805947746632353
1997,-0.6517669008914603,141,0,-0.9808045238187149,-0.17145786148213843
2002,-0.663985743454122,141,0,-1.508941500282094,-0.16654284206815698
2007,-0.6845172831942559,141,0,-1.2380583413863606,-0.16291906175848606
